regin_d,dstnc_b,white,black,hispanic,bagrad,median_hh_income,own_occupied,rent_occupied,occupied,median_rent,median_rent_inc_pct,region_id,trt,buffer_500,buffer_1000,buffer_1500,buffer_2000,overlap_weights_full_sample,total_land_assessed_value,total_improvement_assessed_value,total_assessed_value,avg_lot_size,avg_year_built,avg_effective_year_built,avg_sqfeet,avg_bedrooms,property_count,no_of_buildings,total_nlcd_area_m2,water_m2,total_nlcd_area_acre,total_improvement_assessed_value_per_acre,total_assessed_value_per_acre,total_land_assessed_value_per_acre,property_count_per_acre,no_of_buildings_per_acre,avg_log_land_assessed_value,avg_log_improvement_assessed_value,avg_log_assessed_value,avg_log_improvement_assessed_value_per_acre,avg_log_assessed_value_per_acre,avg_log_land_assessed_value_per_acre,no_buildings,no_buildings_per_area,overlap_weights_zsample.x,avg_log_sales_price_amount,total_sales_price_amount,avg_sales_price_amount,sales_count,avg_log_sales_price_amount_per_acre,total_sales_price_amount_per_acre,sales_count_per_acre,overlap_weights_zsample.y,tot_BldgClaim_bldg_weighted,tot_BldgCoverage_bldg_weighted,tot_BldgClmCount_bldg_weighted,tot_policyCount_bldg_weighted,tot_area,tot_bldg,tot_claims_per_policy,tot_claims_per_1000_coverage,tot_claims_per_acre,tot_claims_per_bldg,tot_no_policies_per_bldg,tot_bldg_per_acre,tot_coverage_per_bldg,tot_coverage_per_acre,barrier,barrier_type
2317567,0,0.9968193455492793,0,0,0.30285919983873605,57159,0.4832308245667664,0.1966691024522346,0.679899927019001,1031,42.78019954229843,2317567,0,1,0,0,0,0.003466504,10427100,10510000,20937100,7.654754098360655,1979.1379310344828,NA,1532.678571428571,2.6206896551724137,61,46,3312070.588235294,1524088.235294117,441.82831923529426,23787.520044415563,47387.41064908973,23599.89060467417,0.13806267580488576,0.10411283749220893,11.48944998833932,8.100090793620042,11.930594727526614,0.0183331181840935,0.02700278413157354,0.02600433129371377,64,0.14485264346742113,0.00343615555444937,NA,0,NA,35,NA,0,0.07921628939624592,0.00343615555444937,0,0,0,0,1678376.0289835827,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317567,500,0.9964097082447079,0,0,0.30542682873803606,57159,0.47901208120926575,0.18499788756779018,0.664009968777056,1031,43.3545474273971,2317567,0,0,1,0,0,0.003466504,8436900,9588000,18024900,8.656031746031745,1955.813953488372,NA,1579.219512195122,2.628571428571429,63,54,4667735.294117661,1506282.3529411757,781.2266362941212,12273.007030945944,23072.561997507044,10799.554966561102,0.0806424116551517,0.06912206713298717,11.447219206826755,10.000208604026191,12.154499309537568,0.01280064982354397,0.01555822439336485,0.01465287878704257,64,0.0819224499353922,0.00343615555444937,10.885790718803854,53411,53411,49,0.01393422883075571,68.36812458592551,0.06272187573178466,0.00343615555444937,0,0,0,0,2037700.00518934,1,NA,NA,0,0,0,0.00198595513352261,0,0,0,NA
2317567,1000,0.9966649355954716,0,0,0.30266614333892056,55526.273072055956,0.47998224772299747,0.19598827905306648,0.675970526776064,994.7171793790212,42.769820611373646,2317567,0,0,0,1,0,0.003466504,14169500,19500500,33670000,7.699217391304348,1947.7291666666667,NA,1730.5463917525774,2.8095238095238093,116,109,6039458.823529389,1647476.4705882329,1085.302759235289,17967.797311913382,31023.601214949544,13055.803903036162,0.10688261778836194,0.1004328046459608,11.250284295713254,10.829817183019372,12.226425711681625,0.00997861388526288,0.01126545160568507,0.01036603307232009,177,0.16308813231500055,0.00343615555444937,11.550108753301576,216100,108050,94,0.01064229189045815,199.11494572469843,0.08661177648367262,0.00343615555444937,0,0,0,0,2152607.4320071843,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317567,1500,0.9953826701804579,0,0,0.3071829841851039,52804.716240701215,0.46350237547276046,0.1728045664209236,0.6363069418936841,934.238138682249,43.850947655550186,2317567,0,0,0,0,1,0.003466504,5640500,6306700,11947200,11.522325581395348,1940.4827586206895,NA,1619.939393939394,2.888888888888889,43,39,6483441.176470622,1270711.7647058824,1288.1175649411848,4896.059312946301,9274.92980855789,4378.87049561159,0.03338204615039417,0.03027673953175285,11.40154951083968,10.105200663233662,12.135152062879468,0.00784493662555953,0.00942084200476961,0.00885132678969428,61,0.04735592593428011,0.00343615555444937,NA,0,NA,21,NA,0,0.01630285974786692,0.00343615555444937,0,0,0,0,1678221.2561307866,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317733,0,0.9767641996557659,0.0017211703958691911,0.01549053356282272,0.13769363166953527,51471,0.3876698014629049,0.180773249738767,0.5684430512016719,348,29,2317733,0,1,0,0,0,0.001391203,854300,828300,1682600,2.8953846153846152,1980,NA,1194.1,2.2,13,12,624818.823529412,187510.58823529416,108.06323802352946,7664.95632695781,15570.51251447448,7905.556187516669,0.1202999302794296,0.11104608948870424,10.871578717402471,9.971606777983002,11.535923404997137,0.09227566155117252,0.10675159856384582,0.10060385859468064,79,0.731053422467303,0.0013298897804493,NA,0,NA,6,NA,0,0.05552304474435212,0.0013298897804493,0,0,0,0,272720.7540490306,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317733,500,0.9767641996557659,0.0017211703958691911,0.01549053356282272,0.13769363166953527,51471,0.3876698014629049,0.180773249738767,0.5684430512016719,348,29,2317733,0,0,1,0,0,0.001391203,128800,448400,577200,3.7,1992.5,NA,1106,3,6,6,275128.23529411765,29156.470588235297,60.78208277647058,7377.173988081577,9496.219504729452,2119.045516647875,0.09871330046496311,0.09871330046496311,8.451168218130752,10.74488908781436,11.052810089514407,0.17677724416468704,0.18184322722473523,0.13904045126604797,40,0.6580886697664208,0.0013298897804493,NA,0,NA,1,NA,0,0.01645221674416052,0.0013298897804493,0,0,0,0,35009.80476624565,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317810,0,0.9540229885057471,0,0.003284072249589491,0.15763546798029557,51250,0.49643705463182897,0.08788598574821853,0.5843230403800475,548,34.6,2317810,0,1,0,0,0,0.001795038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,674241.7720550557,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317810,500,0.9540229885057471,0,0.003284072249589491,0.15763546798029557,51250,0.49643705463182897,0.08788598574821853,0.5843230403800475,548,34.6,2317810,0,0,1,0,0,0.001795038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1839199.7326398615,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317810,1000,0.9540229885057471,0,0.003284072249589491,0.15763546798029557,51250,0.49643705463182897,0.08788598574821853,0.5843230403800475,548,34.6,2317810,0,0,0,1,0,0.001795038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1837558.454914119,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317810,1500,0.9540229885057471,0,0.003284072249589491,0.15763546798029557,51250,0.49643705463182897,0.08788598574821853,0.5843230403800475,548,34.6,2317810,0,0,0,0,1,0.001795038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1837757.810604043,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317831,0,0.9987921539647954,0,0,0.5675300018779657,75882,0.29804283849177277,0.021202098877022606,0.31924493736879533,1272,29.699999999999996,2317831,0,1,0,0,0,0.003827035,83297900,34413700,117711600,0.8182758620689655,1972.4728682170544,NA,3568.937984496124,3.3692307692307693,145,140,1972489.4117647049,579532.9411764706,344.21347344705856,99977.78313373595,341972.66835955076,241994.88522581485,0.421250215884712,0.40672434637144605,12.988089942816371,11.648143978982624,13.35342733139385,0.03383988390208716,0.03879402859414119,0.03773265994718244,148,0.42996573759267154,0.00449179200424978,12.446437450472349,4438001,634000.1428571428,117,0.03615906526211752,12893.164685148742,0.33990534661042276,0.00449179200424978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2317831,500,0.9809715124555811,0,0,0.5737599274666942,75882,0.2677426166175443,0.0528284056722649,0.3205710222898092,1272,29.699999999999996,2317831,0,0,1,0,0,0.003827035,124488200,62029300,186517500,0.4901581027667984,1968.603375527426,NA,3257.8504273504273,3.587982832618026,260,253,3516289.4117647037,1671070.588235294,455.9720234823524,136037.51284183937,409054.70159227616,273017.18875043676,0.5702104221533733,0.5548586030953978,12.87985811222398,11.695238101842746,13.297973548184736,0.02564902559706141,0.0291640119642108,0.02824703589017994,225,0.4934513268634961,0.00449179200424978,12.785889078600484,6252750,480980.7692307693,213,0.02804095080428841,13713.012373536556,0.4671339227641096,0.00449179200424978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2317831,1000,0.9919808973102295,0,0,0.5699111519674129,75882,0.2860180854023744,0.03375311358314955,0.319771198985524,1272,29.7,2317831,0,0,0,1,0,0.003827035,90487700,46726200,137213900,1.4821827411167512,1973.3958333333333,NA,3558.942105263158,3.2127659574468086,208,201,4970100.000000003,2739225.8823529417,551.2713032117653,84760.80602739194,248904.48532433528,164143.67929694333,0.37730968179945135,0.3646117598158159,12.63214670697053,11.631247812148752,13.174210093509624,0.02109895389871351,0.02389787028048671,0.02291457333870691,243,0.4407992917176282,0.00449179200424978,12.37662639099728,5094001,566000.1111111111,173,0.02245106233335517,9240.461040365804,0.3138200718812744,0.00449179200424978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2317831,1500,0.9052652356175278,0,0,0.2714020931555115,91206.73693107384,0.48292912408083233,0.12815639967460235,0.6110855237554347,1092.9970542806223,25.76342069579791,2317831,0,0,0,0,1,0.003827035,15295800,16587200,31883000,2.528947368421053,1982.0169491525423,NA,4458.610169491525,3.1864406779661016,76,66,5497104.705882367,3087105.8823529473,595.5348092823548,27852.61204124792,53536.753021070916,25684.14097982299,0.1276163858357554,0.11082475612052443,11.839952301498451,9.710682714035093,12.525691199342988,0.01630581884161714,0.02103267685466948,0.01988120948927587,77,0.1292955488072785,0.00449179200424978,12.516300714985606,1719000,429750,73,0.0210169087010519,2886.4811480482044,0.12257889692118612,0.00449179200424978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2317889,0,0.9606240713224369,0,0.002228826151560178,0.1352154531946508,37250,0.6363636363636364,0.06818181818181818,0.7045454545454546,703,37.8,2317889,0,1,0,0,0,0.001352833,4688700,4724400,9413100,3.641,1943.7058823529412,NA,1556.2121212121212,2.642857142857143,41,41,1460265.88235294,683336.4705882353,191.98702694117617,24607.91270780776,49029.87535133885,24421.96264353108,0.21355609622811747,0.21355609622811747,11.203920536226873,10.900241301025051,12.16743016160739,0.05677592634613187,0.06337631430344212,0.05835769590650359,154,0.8021375321739047,0.00136128213753879,13.592368256649284,800000,800000,32,0.07079836837524399,4166.948219085219,0.16667792876340876,0.00136128213753879,0,0,0,0,858476.6453003801,31,NA,NA,0,0,0,0.14613117904743325,0,0,0,NA
2317889,500,0.9606240713224369,0,0.002228826151560178,0.1352154531946508,37250,0.6363636363636364,0.06818181818181818,0.7045454545454546,703,37.8,2317889,0,0,1,0,0,0.001352833,3624400,2068200,5692600,7.0052941176470584,1974.3,NA,1998.9,2.7777777777777777,17,17,1544742.352941177,1062409.411764706,119.18929309411776,17352.229770897684,47761.0014475448,30408.771676647117,0.14263026114750055,0.14263026114750055,11.79047882000182,7.689137352973848,12.170096275316329,0.06451198050903889,0.10210729470227008,0.09892229842064316,36,0.30204055301823646,0.00136128213753879,NA,0,NA,4,NA,0,0.03356006144647072,0.00136128213753879,0,0,0,0,1088600.7195073727,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317889,1000,0.9606240713224369,0,0.002228826151560178,0.1352154531946508,37250,0.6363636363636364,0.06818181818181818,0.7045454545454546,703,37.8,2317889,0,0,0,1,0,0.001352833,5281500,4396900,9678400,2.7157894736842105,1991.25,NA,1932.125,2.5625,19,19,1882845.882352939,1402217.6470588224,118.76804322352916,37020.90125139764,81489.9339697348,44469.032718337156,0.15997569282370652,0.15997569282370652,12.512974965940687,10.826196124936144,13.033939795779876,0.09115411714378877,0.10974281837117714,0.10535641260326616,40,0.33679093226043477,0.00136128213753879,NA,0,NA,6,NA,0,0.05051863983906522,0.00136128213753879,0,0,0,0,1533278.7327154092,4,NA,NA,0,0,0,0.01055719537365017,0,0,0,NA
2317889,1500,0.9606240713224369,0,0.002228826151560178,0.1352154531946508,37250,0.6363636363636364,0.06818181818181818,0.7045454545454546,703,37.8,2317889,0,0,0,0,1,0.001352833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1758399.742796011,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317962,0,0.9614325068870524,0,0,0.18801652892561985,54306,0.4910122989593188,0.08609271523178808,0.5771050141911069,967,26.3,2317962,0,1,0,0,0,0.00117247,417530,496170,913700,15.363333333333332,NA,NA,NA,NA,4,4,1963087.058823526,628845.8823529412,329.70433711764616,1504.893761294244,2771.2707936686033,1266.377032374359,0.01213208183722711,0.01213208183722711,8.596675537839975,11.393713714948795,11.825980111093678,0.03455736680492393,0.03586843962830217,0.02607389278829074,16,0.04852832734890845,0.00125180726938533,NA,0,NA,1,NA,0,0.00303302045930677,0.00125180726938533,0,0,0,0,781716.9966508555,2,NA,NA,0,0,0,0.01035356990630274,0,0,0,NA
2317962,500,0.9614325068870524,0,0,0.18801652892561985,54306,0.4910122989593188,0.08609271523178808,0.5771050141911069,967,26.3,2317962,0,0,1,0,0,0.00117247,3226750,3336960,6563710,12.796666666666669,NA,NA,NA,NA,24,24,2907137.6470588325,787860.0000000006,523.694699364708,6371.956798585232,12533.466555919722,6161.509757334489,0.045828227837926,0.045828227837926,11.662590592778196,10.722671422100296,12.33603733447111,0.02047504287346793,0.02355578039922097,0.02226982745276215,45,0.08592792719611127,0.00125180726938533,NA,0,NA,12,NA,0,0.022914113918963,0.00125180726938533,0,0,0,0,871987.5648349668,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317962,1000,0.9614325068870524,0,0,0.18801652892561985,54306,0.4910122989593188,0.08609271523178808,0.5771050141911069,967,26.3,2317962,0,0,0,1,0,0.00117247,4736870,6893250,11630120,2.5198648648648647,NA,NA,NA,NA,75,75,3863142.352941186,805715.294117647,755.5208005058846,9123.838808123335,15393.513973688954,6269.675165565617,0.099269272202408207,0.099269272202408207,10.72489099208538,9.350844257343494,11.70687002754456,0.01237668671872742,0.01549509956536713,0.01419536164312639,124,0.16412519670798156,0.00125180726938533,9.456857931492582,164401,82200.5,50,0.01251700538907786,217.5995682579748,0.06617951480160547,0.00125180726938533,0,0,0,0,993674.0834815383,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2317962,1500,0.9618201328760215,0,0.003032505043014422,0.18953842040278554,55381.010262506294,0.4768658629769686,0.09158794031073303,0.5684538032877017,973.5535626682116,25.735037701016246,2317962,0,0,0,0,1,0.00117247,1273940,1913720,3187660,6.018275862068966,NA,NA,NA,NA,29,29,4647300.000000025,494230.5882352941,1026.2649823411828,1864.742569345294,3106.078892732072,1241.3363233867776,0.0282578091418878,0.0282578091418878,10.584419626359388,8.630726839639964,11.314281051437934,0.00840984247552809,0.0110247170527314,0.0103135348165281,24,0.02338577308294163,0.00125180726938533,NA,0,NA,16,NA,0,0.01559051538862775,0.00125180726938533,0,0,0,0,647049.403259183,1,NA,NA,0,0,0,0.00625420681249565,0,0,0,NA
2318012,0,0.9606240713224369,0,0.002228826151560178,0.1352154531946508,37250,0.6363636363636364,0.06818181818181818,0.7045454545454546,703,37.8,2318012,0,1,0,0,0,0.001453007,1070000,1497100,2567100,3.5684,1959.590909090909,NA,1165.2105263157894,2.4,30,30,1535301.1764705875,325718.82352941186,298.8998952352939,5008.700316945522,8588.494144433138,3579.793827487615,0.10036805123797052,0.10036805123797052,9.375527102117813,9.896521243784894,11.158258006562647,0.03310981837579553,0.03733108704430583,0.03136677948561139,178,0.5955171040119585,0.00152431455827875,NA,0,NA,14,NA,0,0.04683842391105291,0.00152431455827875,0,0,0,0,410816.74034471303,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2318012,500,0.9606240713224369,0,0.002228826151560178,0.1352154531946508,37250,0.6363636363636364,0.06818181818181818,0.7045454545454546,703,37.8,2318012,0,0,1,0,0,0.001453007,1222400,2274900,3497300,9.8535,1978.470588235294,NA,1468.2666666666669,2.7142857142857144,21,21,1626427.05882353,168688.2352941176,360.2218406823531,6315.275041876285,9708.73946281328,3393.4644209369953,0.05829740906387181,0.05829740906387181,10.522853037927437,10.12894449152661,11.581474819065468,0.02811862954322751,0.03215095119476145,0.029212146098622,69,0.1915486297812931,0.00152431455827875,NA,0,NA,12,NA,0,0.03331280517935532,0.00152431455827875,0,0,0,0,303407.9676248851,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2318012,1000,0.9606240713224369,0,0.002228826151560178,0.1352154531946508,37250,0.6363636363636364,0.06818181818181818,0.7045454545454546,703,37.8,2318012,0,0,0,1,0,0.001453007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,180624.12147696447,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2318012,1500,0.9606240713224369,0,0.002228826151560178,0.1352154531946508,37250,0.6363636363636364,0.06818181818181818,0.7045454545454546,703,37.8,2318012,0,0,0,0,1,0.001453007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,50724.086457272635,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2318051,0,0.9321300278797938,0.004488200438852478,0.005528656184374219,0.14539976171926094,50397.69923740815,0.5652447158892958,0.1737298012562971,0.7389745171455928,722.1193151663596,50.67307177583348,2318051,0,1,0,0,0,0.001669371,295200,399400,694600,3.9833333333333334,1976,NA,1071,2.5,3,3,1612556.470588235,453363.5294117643,286.4481676941176,1394.318571541702,2424.871506742279,1030.552935200577,0.01047309893496521,0.01047309893496521,11.352406088127516,11.724383564495914,12.35069151593452,0.04093020967414861,0.04311667138720591,0.03963162403695363,30,0.10473098934965214,0.00219056938781597,NA,0,NA,2,NA,0,0.00698206595664347,0.00219056938781597,0,0,0,0,639504.4066749704,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2318051,500,0.9305252301258882,0.0060659129985994225,0.01001802711618634,0.1481861510683419,50057.87927592729,0.512019101939505,0.1792511305042007,0.6912702324437057,777.0397129814484,44.916991620213594,2318051,0,0,1,0,0,0.001669371,1177950,1352630,2530580,30.181428571428572,1951.8333333333333,NA,1054.3333333333333,2.75,14,13,2251503.5294117643,111578.8235294118,528.7967940705881,2557.9391084951244,4785.543385238825,2227.6042767437007,0.02647519833134836,0.02458411273625205,11.155840383823652,9.926739080726415,11.969737933124597,0.01877231328184133,0.02263579898240982,0.02109664905104262,45,0.08509885177933403,0.00219056938781597,9.61587214452889,15000,15000,7,0.01818443729680646,28.366283926444677,0.01323759916567418,0.00219056938781597,0,0,0,0,265525.9295589924,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2318051,1000,0.9313527983152979,0.005252312204791513,0.007702931295179281,0.14674925524580132,50230.55015957909,0.5379495965279191,0.17656124517345237,0.7145108417013715,749.1333075427731,47.84179757484397,2318051,0,0,0,1,0,0.001669371,697520,1527560,2225080,32.128,1983.8,NA,1232.8,2,10,9,2717978.82352941,14989.411764705885,667.935713541176,2286.9865602804466,3331.2786768106107,1044.292116530164,0.01497150069575301,0.0134743506261777,10.910004434949352,9.99604657110121,11.70907105203308,0.01496558181940212,0.01753023654021347,0.01633391389885126,28,0.04192020194810843,0.00219056938781597,NA,0,NA,5,NA,0,0.0074857503478765,0.00219056938781597,0,0,0,0,162005.88885055867,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2318051,1500,0.9279192186632593,0.008627941145403337,0.017308261714173444,0.15271093468383465,49547.208530229604,0.4463893117276959,0.18605920002824733,0.6324485117559433,859.5723587507708,36.26693547708267,2318051,0,0,0,0,1,0.001669371,31300,159000,190300,20,2010,NA,952,3,1,1,2466705.882352948,900,609.325291588237,260.944362879733,312.3126556981961,51.368292818463154,0.00164115951496687,0.00164115951496687,10.351405324899678,11.976665770490769,12.15636230813118,0.01965561898681898,0.01995052966937416,0.01698830734223787,NA,NA,0.00219056938781597,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,64986.2119358908,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2318068,0,0.9807073954983923,0,0.004287245444801715,0.23365487674169347,59688,0.42152466367713004,0.08968609865470852,0.5112107623318386,994,19.2,2318068,0,1,0,0,0,0.001273916,820125,1022151,1842276,7.8225,NA,NA,NA,NA,8,8,1228923.529411764,183974.11764705877,258.21744914117625,3958.489263214568,7134.591431087855,3176.102167873287,0.03098163980245242,0.03098163980245242,11.024639477109954,8.76720929454017,11.976092215626576,0.03395281505451957,0.04637987190818712,0.04269517615396475,56,0.21687147861716696,0.00162363784338626,NA,0,NA,6,NA,0,0.02323622985183931,0.00162363784338626,0,0,0,0,257673.8192134546,7,NA,NA,0,0,0,0.1099353655239906,0,0,0,NA
2318068,500,0.9807073954983923,0,0.004287245444801715,0.23365487674169347,59688,0.42152466367713004,0.08968609865470852,0.5112107623318386,994,19.2,2318068,0,0,1,0,0,0.001273916,21150,11299,32449,2.2,NA,NA,NA,NA,1,1,750984.7058823532,125530.58823529408,154.55596701176478,73.10620365203967,209.9498364726998,136.84363282066013,0.00647014812390828,0.00647014812390828,9.959442464680574,9.332558004700433,10.387455722132236,0.06038303266537771,0.06720837715273423,0.06443906797802548,48,0.31056710994759745,0.00162363784338626,NA,0,NA,1,NA,0,0.00647014812390828,0.00162363784338626,0,0,0,0,173515.74875099864,0,NA,NA,0,NA,NA,0,NA,0,0,NA
2318095,0,0.9540229885057471,0,0.003284072249589491,0.15763546798029557,51250,0.49643705463182897,0.08788598574821853,0.5843230403800475,548,34.6,2318095,0,1,0,0,0,0.001279637,2058950,2267906,4326856,2.813846153846154,NA,NA,NA,NA,41,39,4161109.411764693,1434783.5294117637,673.7023887882324,3366.3321338064607,6422.503574289802,3056.171440483341,0.06085773285403578,0.05788906295871696,10.135546554278182,8.969891331116301,11.25293053102802,0.0133143231794831,0.01670311805078844,0.01504454596414401,69,0.10241911138849924,0.00153439093248328,13.304686600863562,600000,600000,24,0.01974861128931766,890.6009685956457,0.03562403874382582,0.00153439093248328,781.052,26666.666666666668,0.06666666666666667,0.9,1230006.323096924,1,867.8355555555555,29.28945,2.5696991690406557,781.052,0.9,0.00329004876633137,26666.666666666668,87.73463376883676,0,NA
